country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
ETH,2012,Work,All,Core,48.8,26.9,55.1649909
ETH,2013,Food,All,Core,59.0,37.2,63.04944083
ETH,2013,Food,Female,Core,63.7,40.2,63.04944083
ETH,2013,Food,Male,Core,54.5,34.3,63.04944083
ETH,2013,Health,All,Core,75.8,61.5,79.43140058
ETH,2013,Housing,All,Core,16.7,10.1,63.74070103
ETH,2013,Work,All,Core,48.8,26.9,55.1649909
ETH,2014,Education,All,Core,67.3,57.6,80.37810835
ETH,2014,Education,Female,Core,65.7,56.1,80.37810835
ETH,2014,Education,Male,Core,68.9,59.1,80.37810835
ETH,2014,Food,All,Core,61.0,42.9,70.26031215
ETH,2014,Food,Female,Core,62.5,43.9,70.26031215
ETH,2014,Food,Male,Core,59.7,42.0,70.26031215
ETH,2014,Health,All,Core,81.6,67.4,81.89079491
ETH,2014,Housing,All,Core,16.8,10.7,67.18534154
ETH,2014,SER_Average,All,Core,55.1,41.1,70.97590957
ETH,2014,Work,All,Core,48.8,26.9,55.1649909
ETH,2015,Education,All,Core,66.3,57.6,81.90189008
ETH,2015,Education,Female,Core,64.3,55.7,81.90189008
ETH,2015,Education,Male,Core,68.3,59.4,81.90189008
ETH,2015,Food,All,Core,61.0,42.9,70.26031215
ETH,2015,Food,Female,Core,62.5,43.9,70.26031215
ETH,2015,Food,Male,Core,59.7,42.0,70.26031215
ETH,2015,Health,All,Core,79.1,66.4,83.09124588
ETH,2015,Housing,All,Core,16.9,11.4,70.39304885
ETH,2015,SER_Average,All,Core,53.4,41.9,75.42663322
ETH,2015,Work,All,Core,43.5,31.1,71.48666914
ETH,2016,Education,All,Core,66.3,57.6,81.90189008
ETH,2016,Education,Female,Core,64.3,55.7,81.90189008
ETH,2016,Education,Male,Core,68.3,59.4,81.90189008
ETH,2016,Food,All,Core,61.6,45.9,74.43332564
ETH,2016,Food,Female,Core,62.5,43.9,70.26031215
ETH,2016,Food,Male,Core,59.7,42.0,70.26031215
ETH,2016,Health,All,Core,77.8,66.1,84.08843685
ETH,2016,Housing,All,Core,17.3,12.1,72.9914089
ETH,2016,SER_Average,All,Core,53.3,42.5,76.98034612
ETH,2016,Work,All,Core,43.5,31.1,71.48666914
ETH,2017,Education,All,Core,66.3,57.6,81.90189008
ETH,2017,Education,Female,Core,64.3,55.7,81.90189008
ETH,2017,Education,Male,Core,68.3,59.4,81.90189008
ETH,2017,Food,All,Core,61.6,45.9,74.43332564
ETH,2017,Food,Female,Core,62.5,43.9,70.26031215
ETH,2017,Food,Male,Core,59.7,42.0,70.26031215
ETH,2017,Health,All,Core,77.9,66.9,85.04428339
ETH,2017,Housing,All,Core,17.6,12.8,75.42916879
ETH,2017,SER_Average,All,Core,53.4,42.8,77.65906741
ETH,2017,Work,All,Core,43.5,31.1,71.48666914
FIN,2007,Education,All,Core,90.5,90.5,100
FIN,2007,Education,Female,Core,91.0,91.0,100
FIN,2007,Education,Male,Core,90.0,90.0,100
FIN,2007,Health,All,Core,89.4,88.4,99.37188069
FIN,2007,Housing,All,Core,98.8,98.8,100
FIN,2007,Work,All,Core,100.0,100.0,100
FIN,2008,Education,All,Core,91.1,91.1,100
FIN,2008,Education,Female,Core,91.2,91.2,100
FIN,2008,Education,Male,Core,90.9,90.9,100
FIN,2008,Health,All,Core,89.6,88.6,99.37298429
FIN,2008,Housing,All,Core,98.8,98.8,100
FIN,2008,Work,All,Core,100.0,100.0,100
FIN,2009,Education,All,Core,91.4,91.4,100
FIN,2009,Education,Female,Core,91.6,91.6,100
FIN,2009,Education,Male,Core,91.2,91.2,100
FIN,2009,Health,All,Core,90.1,89.1,99.34048524
FIN,2009,Housing,All,Core,98.9,98.9,100
FIN,2009,Work,All,Core,100.0,100.0,100
FIN,2010,Education,All,Core,91.9,91.9,100
FIN,2010,Education,Female,Core,92.2,92.2,100
FIN,2010,Education,Male,Core,91.7,91.7,100
FIN,2010,Health,All,Core,90.3,89.3,99.35057362
FIN,2010,Housing,All,Core,98.8,98.8,100
FIN,2010,Work,All,Core,100.0,100.0,100
FIN,2011,Education,All,Core,92.3,92.3,100
FIN,2011,Education,Female,Core,92.3,92.3,100
FIN,2011,Education,Male,Core,92.2,92.2,100
FIN,2011,Health,All,Core,90.6,89.6,99.35812228
FIN,2011,Housing,All,Core,98.9,98.9,100
FIN,2011,Work,All,Core,100.0,100.0,100
FIN,2012,Education,All,Core,93.3,93.3,100
FIN,2012,Education,Female,Core,93.3,93.3,100
FIN,2012,Education,Male,Core,93.2,93.2,100
FIN,2012,Health,All,Core,91.0,89.9,99.35120129
FIN,2012,Housing,All,Core,98.9,98.9,100
FIN,2012,Work,All,Core,100.0,100.0,100
FIN,2013,Education,All,Core,94.3,94.3,100
FIN,2013,Education,Female,Core,94.6,94.6,100
FIN,2013,Education,Male,Core,94.0,94.0,100
FIN,2013,Health,All,Core,91.2,90.2,99.34609577
FIN,2013,Housing,All,Core,98.9,98.9,100
FIN,2013,Work,All,Core,100.0,100.0,100
FIN,2014,Education,All,Core,95.2,95.2,100
FIN,2014,Education,Female,Core,95.9,95.9,100
FIN,2014,Education,Male,Core,94.7,94.7,100
FIN,2014,Health,All,Core,91.6,90.6,99.34315417
FIN,2014,Housing,All,Core,98.9,98.9,100
FIN,2014,Work,All,Core,100.0,100.0,100
FIN,2015,Education,All,Core,95.0,95.0,100
FIN,2015,Education,Female,Core,95.3,95.3,100
FIN,2015,Education,Male,Core,94.7,94.7,100
FIN,2015,Health,All,Core,98.0,97.3,99.32202595
FIN,2015,Housing,All,Core,98.9,98.9,100
FIN,2015,Work,All,Core,100.0,100.0,100
FIN,2016,Education,All,Core,95.2,95.2,100
FIN,2016,Education,Female,Core,95.6,95.6,100
FIN,2016,Education,Male,Core,94.7,94.7,100
FIN,2016,Health,All,Core,98.0,97.3,99.32534237
FIN,2016,Housing,All,Core,98.9,98.9,100
FIN,2016,Work,All,Core,100.0,100.0,100
FIN,2017,Education,All,Core,94.1,94.1,100
FIN,2017,Education,Female,Core,94.6,94.6,100
FIN,2017,Education,Male,Core,93.7,93.7,100
FIN,2017,Health,All,Core,98.1,97.4,99.32922659
FIN,2017,Housing,All,Core,98.9,98.9,100
FIN,2017,Work,All,Core,100.0,100.0,100
FIN,2007,Education,All,HiY,97.2,94.2,96.32925722
FIN,2007,Education,Female,HiY,97.7,95.9,96.32925722
FIN,2007,Education,Male,HiY,95.1,92.1,96.32925722
FIN,2007,Health,All,HiY,93.8,93.0,99.57153186
FIN,2007,PISA_Average,All,HiY,99.4,93.4,92.65851444
FIN,2007,PISA_Average,Female,HiY,100.0,96.4,92.65851444
FIN,2007,PISA_Average,Male,HiY,95.7,89.6,92.65851444
FIN,2007,Work,All,HiY,77.7,76.9,99.13258225
FIN,2008,Education,All,HiY,96.7,93.7,96.32925722
FIN,2008,Education,Female,HiY,97.2,95.4,96.32925722
FIN,2008,Education,Male,HiY,94.6,91.5,96.32925722
FIN,2008,Health,All,HiY,94.3,93.5,99.57287798
FIN,2008,PISA_Average,All,HiY,99.4,93.4,92.65851444
FIN,2008,PISA_Average,Female,HiY,100.0,96.4,92.65851444
FIN,2008,PISA_Average,Male,HiY,95.7,89.6,92.65851444
FIN,2008,Work,All,HiY,80.7,79.9,99.14430084
FIN,2009,Education,All,HiY,95.2,91.5,96.17968111
FIN,2009,Education,Female,HiY,96.8,94.5,96.17968111
FIN,2009,Education,Male,HiY,91.9,88.4,96.17968111
FIN,2009,Health,All,HiY,94.6,93.8,99.53323515
FIN,2009,PISA_Average,All,HiY,97.0,89.6,92.35936222
FIN,2009,PISA_Average,Female,HiY,99.6,95.1,92.35936222
FIN,2009,PISA_Average,Male,HiY,90.9,83.9,92.35936222
FIN,2009,Work,All,HiY,83.4,82.3,98.79925053
FIN,2010,Education,All,HiY,94.9,91.2,96.17968111
FIN,2010,Education,Female,HiY,96.5,94.2,96.17968111
FIN,2010,Education,Male,HiY,91.7,88.2,96.17968111
FIN,2010,Health,All,HiY,94.8,93.9,99.54554151
FIN,2010,Housing,All,HiY,81.3,81.3,99.99416307
FIN,2010,PISA_Average,All,HiY,97.0,89.6,92.35936222
FIN,2010,PISA_Average,Female,HiY,99.6,95.1,92.35936222
FIN,2010,PISA_Average,Male,HiY,90.9,83.9,92.35936222
FIN,2010,Work,All,HiY,79.1,78.1,98.90635361
FIN,2011,Education,All,HiY,94.7,90.9,96.17968111
FIN,2011,Education,Female,HiY,96.2,93.9,96.17968111
FIN,2011,Education,Male,HiY,91.5,87.9,96.17968111
FIN,2011,Health,All,HiY,95.3,94.5,99.55474955
FIN,2011,Housing,All,HiY,81.8,81.8,100
FIN,2011,PISA_Average,All,HiY,97.0,89.6,92.35936222
FIN,2011,PISA_Average,Female,HiY,99.6,95.1,92.35936222
FIN,2011,PISA_Average,Male,HiY,90.9,83.9,92.35936222
FIN,2011,Work,All,HiY,78.9,78.0,98.98649755
FIN,2012,Education,All,HiY,90.4,87.0,96.29108064
FIN,2012,Education,Female,HiY,94.0,91.1,96.29108064
FIN,2012,Education,Male,HiY,86.4,83.3,96.29108064
FIN,2012,Health,All,HiY,95.7,94.8,99.54630718
FIN,2012,Housing,All,HiY,82.1,82.1,99.99905714
FIN,2012,PISA_Average,All,HiY,89.0,82.4,92.58216127
FIN,2012,PISA_Average,Female,HiY,96.0,90.2,92.58216127
FIN,2012,PISA_Average,Male,HiY,81.5,75.3,92.58216127
FIN,2012,Work,All,HiY,81.7,80.6,98.91301749
FIN,2013,Education,All,HiY,91.3,88.0,96.29108064
FIN,2013,Education,Female,HiY,95.0,92.1,96.29108064
FIN,2013,Education,Male,HiY,87.3,84.2,96.29108064
FIN,2013,Health,All,HiY,96.0,95.1,99.54007923
FIN,2013,Housing,All,HiY,80.7,80.7,99.95926457
FIN,2013,PISA_Average,All,HiY,89.0,82.4,92.58216127
FIN,2013,PISA_Average,Female,HiY,96.0,90.2,92.58216127
FIN,2013,PISA_Average,Male,HiY,81.5,75.3,92.58216127
FIN,2013,Work,All,HiY,81.5,80.4,98.85881406
FIN,2014,Education,All,HiY,91.4,88.1,96.29108064
FIN,2014,Education,Female,HiY,95.0,92.2,96.29108064
FIN,2014,Education,Male,HiY,87.4,84.4,96.29108064
FIN,2014,Health,All,HiY,96.3,95.4,99.53649089
FIN,2014,Housing,All,HiY,77.9,77.8,99.93635401
FIN,2014,PISA_Average,All,HiY,89.0,82.4,92.58216127
FIN,2014,PISA_Average,Female,HiY,96.0,90.2,92.58216127
FIN,2014,PISA_Average,Male,HiY,81.5,75.3,92.58216127
FIN,2014,Work,All,HiY,80.4,79.3,98.82758474
FIN,2015,Education,All,HiY,90.2,87.0,96.2164939
FIN,2015,Education,Female,HiY,94.1,90.8,96.2164939
FIN,2015,Education,Male,HiY,86.9,83.9,96.2164939
FIN,2015,Food,All,HiY,91.4,89.7,98.60257527
FIN,2015,Health,All,HiY,96.6,95.7,99.53755139
FIN,2015,Housing,All,HiY,76.0,75.9,99.9431237
FIN,2015,PISA_Average,All,HiY,86.0,79.5,92.4329878
FIN,2015,PISA_Average,Female,HiY,93.2,86.6,92.4329878
FIN,2015,PISA_Average,Male,HiY,79.7,73.7,92.4329878
FIN,2015,SER_Average,All,HiY,86.9,85.5,98.62731168
FIN,2015,Work,All,HiY,80.1,79.0,98.83681414
FIN,2016,Education,All,HiY,90.6,87.4,96.2164939
FIN,2016,Education,Female,HiY,94.4,91.1,96.2164939
FIN,2016,Education,Male,HiY,87.3,84.2,96.2164939
FIN,2016,Food,All,HiY,92.5,90.9,98.6348401
FIN,2016,Health,All,HiY,96.7,95.9,99.54276352
FIN,2016,Housing,All,HiY,76.4,76.4,100
FIN,2016,PISA_Average,All,HiY,86.0,79.5,92.4329878
FIN,2016,PISA_Average,Female,HiY,93.2,86.6,92.4329878
FIN,2016,PISA_Average,Male,HiY,79.7,73.7,92.4329878
FIN,2016,SER_Average,All,HiY,87.2,85.9,98.66449154
FIN,2016,Work,All,HiY,79.9,78.9,98.92836016
FIN,2017,Education,All,HiY,90.7,87.4,96.2164939
FIN,2017,Education,Female,HiY,94.4,91.2,96.2164939
FIN,2017,Education,Male,HiY,87.4,84.4,96.2164939
FIN,2017,Food,All,HiY,92.5,90.9,98.67260479
FIN,2017,Health,All,HiY,96.6,95.7,99.54886799
FIN,2017,Housing,All,HiY,77.0,77.0,100
FIN,2017,PISA_Average,All,HiY,86.0,79.5,92.4329878
FIN,2017,PISA_Average,Female,HiY,93.2,86.6,92.4329878
FIN,2017,PISA_Average,Male,HiY,79.7,73.7,92.4329878
FIN,2017,SER_Average,All,HiY,87.3,86.0,98.69471373
FIN,2017,Work,All,HiY,79.7,78.8,99.03560196
FJI,2007,Education,All,Core,92.6,90.0,97.0657144
FJI,2007,Education,Female,Core,95.3,92.6,97.0657144
FJI,2007,Education,Male,Core,88.4,86.0,97.0657144
FJI,2007,Food,All,Core,94.9,92.2,97.11612378
FJI,2007,Food,Female,Core,95.9,93.1,97.11612378
FJI,2007,Food,Male,Core,94.2,91.5,97.11612378
FJI,2007,Health,All,Core,75.6,73.1,96.41609575
FJI,2007,Housing,All,Core,78.6,78.5,99.84825825
FJI,2007,SER_Average,All,Core,83.5,81.9,98.08923844
FJI,2007,Work,All,Core,75.7,75.7,100
FJI,2008,Education,All,Core,91.7,89.2,97.06322352
FJI,2008,Education,Female,Core,91.2,88.5,97.0657144
FJI,2008,Education,Male,Core,86.5,84.1,97.0657144
FJI,2008,Food,All,Core,94.9,92.2,97.11612378
FJI,2008,Food,Female,Core,95.9,93.1,97.11612378
FJI,2008,Food,Male,Core,94.2,91.5,97.11612378
FJI,2008,Health,All,Core,75.7,73.2,96.41484983
FJI,2008,Housing,All,Core,78.8,78.7,99.84681772
FJI,2008,SER_Average,All,Core,84.3,82.8,98.08820297
FJI,2008,Work,All,Core,80.5,80.5,100
FJI,2009,Education,All,Core,91.7,89.1,96.96880904
FJI,2009,Education,Female,Core,91.5,88.7,96.96880904
FJI,2009,Education,Male,Core,87.0,84.5,96.96880904
FJI,2009,Food,All,Core,94.9,92.2,97.11612378
FJI,2009,Food,Female,Core,95.9,93.1,97.11612378
FJI,2009,Food,Male,Core,94.2,91.5,97.11612378
FJI,2009,Health,All,Core,70.4,68.1,96.31595363
FJI,2009,Housing,All,Core,79.2,79.0,99.7921383
FJI,2009,SER_Average,All,Core,83.4,81.8,98.03860495
FJI,2009,Work,All,Core,80.5,80.5,100
FJI,2010,Education,All,Core,85.0,82.6,97.05614797
FJI,2010,Education,Female,Core,91.5,88.7,96.96880904
FJI,2010,Education,Male,Core,87.0,84.5,96.96880904
FJI,2010,Food,All,Core,94.9,92.2,97.11612378
FJI,2010,Food,Female,Core,95.9,93.1,97.11612378
FJI,2010,Food,Male,Core,94.2,91.5,97.11612378
FJI,2010,Health,All,Core,70.5,68.2,96.35962137
FJI,2010,Housing,All,Core,79.3,79.1,99.84272519
FJI,2010,SER_Average,All,Core,82.0,80.5,98.07492366
FJI,2010,Work,All,Core,80.5,80.5,100
FJI,2011,Education,All,Core,93.7,91.1,97.14380863
FJI,2011,Education,Female,Core,96.8,94.1,97.14380863
FJI,2011,Education,Male,Core,90.9,88.4,97.14380863
FJI,2011,Food,All,Core,94.9,92.2,97.11612378
FJI,2011,Food,Female,Core,95.9,93.1,97.11612378
FJI,2011,Food,Male,Core,94.2,91.5,97.11612378
FJI,2011,Health,All,Core,70.7,68.4,96.40348113
FJI,2011,Housing,All,Core,79.3,79.2,99.89336898
FJI,2011,SER_Average,All,Core,83.8,82.3,98.1113565
FJI,2011,Work,All,Core,80.5,80.5,100
FJI,2012,Education,All,Core,93.2,90.7,97.19033994
FJI,2012,Education,Female,Core,96.8,94.2,97.19033994
FJI,2012,Education,Male,Core,90.2,87.8,97.19033994
FJI,2012,Food,All,Core,94.9,92.2,97.11612378
FJI,2012,Food,Female,Core,95.9,93.1,97.11612378
FJI,2012,Food,Male,Core,94.2,91.5,97.11612378
FJI,2012,Health,All,Core,70.7,68.4,96.42677512
FJI,2012,Housing,All,Core,79.4,79.3,99.92019879
FJI,2012,SER_Average,All,Core,83.8,82.2,98.13068752
FJI,2012,Work,All,Core,80.5,80.5,100
FJI,2013,Education,All,Core,91.8,89.6,97.36027864
FJI,2013,Education,Female,Core,94.4,91.7,97.19033994
FJI,2013,Education,Male,Core,88.5,86.1,97.19033994
FJI,2013,Food,All,Core,94.9,92.2,97.11612378
FJI,2013,Food,Female,Core,95.9,93.1,97.11612378
FJI,2013,Food,Male,Core,94.2,91.5,97.11612378
FJI,2013,Health,All,Core,70.7,68.5,96.51192293
FJI,2013,Housing,All,Core,79.3,79.3,100
FJI,2013,SER_Average,All,Core,84.0,82.5,98.19766507
FJI,2013,Work,All,Core,83.2,83.2,100
FJI,2014,Education,All,Core,93.1,90.9,97.55004435
FJI,2014,Education,Female,Core,94.4,91.7,97.19033994
FJI,2014,Education,Male,Core,88.5,86.1,97.19033994
FJI,2014,Food,All,Core,94.9,92.2,97.11612378
FJI,2014,Food,Female,Core,95.9,93.1,97.11612378
FJI,2014,Food,Male,Core,94.2,91.5,97.11612378
FJI,2014,Health,All,Core,70.7,68.5,96.60714462
FJI,2014,Housing,All,Core,79.0,79.0,100
FJI,2014,SER_Average,All,Core,84.2,82.8,98.25466255
FJI,2014,Work,All,Core,83.2,83.2,100
FJI,2015,Education,All,Core,94.0,92.0,97.6955035
FJI,2015,Education,Female,Core,95.1,92.5,97.19033994
FJI,2015,Education,Male,Core,91.4,89.0,97.19033994
FJI,2015,Health,All,Core,70.6,68.5,96.68023395
FJI,2015,Housing,All,Core,78.9,78.9,100
FJI,2015,Work,All,Core,83.2,83.2,100
FJI,2016,Education,All,Core,93.7,91.8,97.76241033
FJI,2016,Education,Female,Core,95.1,92.5,97.19033994
FJI,2016,Education,Male,Core,91.4,89.0,97.19033994
FJI,2016,Health,All,Core,70.1,68.0,96.71388207
FJI,2016,Housing,All,Core,78.7,78.7,100
FJI,2016,Work,All,Core,83.2,83.2,100
FJI,2017,Education,All,Core,93.7,91.8,97.76241033
FJI,2017,Education,Female,Core,95.1,92.5,97.19033994
FJI,2017,Education,Male,Core,91.4,89.0,97.19033994
FJI,2017,Health,All,Core,70.5,68.5,96.7887867
FJI,2017,Housing,All,Core,78.5,78.5,100
FJI,2017,Work,All,Core,83.2,83.2,100
FJI,2007,Health,All,HiY,89.1,87.0,97.55549475
FJI,2008,Health,All,HiY,89.2,87.1,97.55424884
FJI,2009,Health,All,HiY,89.4,87.2,97.50704211
FJI,2010,Health,All,HiY,89.5,87.4,97.55070985
FJI,2011,Health,All,HiY,89.6,87.5,97.59456961
FJI,2012,Health,All,HiY,89.7,87.6,97.61786359
FJI,2013,Health,All,HiY,89.7,87.6,97.70301141
FJI,2014,Health,All,HiY,89.6,87.6,97.7982331
FJI,2015,Health,All,HiY,89.5,87.6,97.87132243
FJI,2016,Health,All,HiY,90.0,88.2,97.98364563
FJI,2017,Health,All,HiY,90.4,88.6,98.05855025
FRA,2007,Education,All,Core,92.1,92.1,100
FRA,2007,Education,Female,Core,86.0,86.0,100
FRA,2007,Education,Male,Core,83.8,83.8,100
FRA,2007,Health,All,Core,91.9,90.8,99.27998746
FRA,2007,Housing,All,Core,98.5,98.5,100
FRA,2007,Work,All,Core,100.0,100.0,100
FRA,2008,Education,All,Core,91.1,91.1,100
FRA,2008,Education,Female,Core,92.2,92.2,100
FRA,2008,Education,Male,Core,90.0,90.0,100
FRA,2008,Health,All,Core,91.8,90.7,99.28895474
FRA,2008,Housing,All,Core,98.5,98.5,100
FRA,2008,Work,All,Core,100.0,100.0,100
FRA,2009,Education,All,Core,90.4,90.4,100
FRA,2009,Education,Female,Core,91.5,91.5,100
FRA,2009,Education,Male,Core,89.4,89.4,100
FRA,2009,Health,All,Core,91.9,90.7,99.27512125
FRA,2009,Housing,All,Core,98.5,98.5,100
FRA,2009,Work,All,Core,99.5,99.5,100
FRA,2010,Education,All,Core,89.5,89.5,100
FRA,2010,Education,Female,Core,90.3,90.3,100
FRA,2010,Education,Male,Core,88.7,88.7,100
FRA,2010,Health,All,Core,93.1,92.0,99.27466633
FRA,2010,Housing,All,Core,98.5,98.5,100
FRA,2010,Work,All,Core,99.5,99.5,100
FRA,2011,Education,All,Core,92.0,92.0,100
FRA,2011,Education,Female,Core,93.3,93.3,100
FRA,2011,Education,Male,Core,90.7,90.7,100
FRA,2011,Health,All,Core,93.2,92.1,99.28676608
FRA,2011,Housing,All,Core,98.5,98.5,100
FRA,2011,Work,All,Core,100.0,100.0,100
FRA,2012,Education,All,Core,92.0,92.0,100
FRA,2012,Education,Female,Core,93.7,93.7,100
FRA,2012,Education,Male,Core,90.3,90.3,100
FRA,2012,Health,All,Core,93.4,92.3,99.28608399
FRA,2012,Housing,All,Core,98.5,98.5,100
FRA,2012,Work,All,Core,100.0,100.0,100
FRA,2013,Education,All,Core,92.1,92.1,100
FRA,2013,Education,Female,Core,93.5,93.5,100
FRA,2013,Education,Male,Core,90.7,90.7,100
FRA,2013,Health,All,Core,93.6,92.5,99.2863225
FRA,2013,Housing,All,Core,98.5,98.5,100
FRA,2013,Work,All,Core,100.0,100.0,100
FRA,2014,Education,All,Core,90.1,90.1,100
FRA,2014,Education,Female,Core,91.3,91.3,100
FRA,2014,Education,Male,Core,89.0,89.0,100
FRA,2014,Health,All,Core,93.8,92.7,99.28819677
FRA,2014,Housing,All,Core,98.5,98.5,100
FRA,2014,Work,All,Core,100.0,100.0,100
FRA,2015,Education,All,Core,92.5,92.5,100
FRA,2015,Education,Female,Core,93.5,93.5,100
FRA,2015,Education,Male,Core,91.5,91.5,100
FRA,2015,Health,All,Core,93.8,92.6,99.29091996
FRA,2015,Housing,All,Core,98.5,98.5,100
FRA,2015,Work,All,Core,99.5,99.5,100
FRA,2016,Education,All,Core,93.6,93.6,100
FRA,2016,Education,Female,Core,94.7,94.7,100
FRA,2016,Education,Male,Core,92.5,92.5,100
FRA,2016,Health,All,Core,93.9,92.8,99.29362738
FRA,2016,Housing,All,Core,98.5,98.5,100
FRA,2016,Work,All,Core,99.5,99.5,100
FRA,2017,Education,All,Core,94.2,94.2,100
FRA,2017,Education,Female,Core,95.1,95.1,100
FRA,2017,Education,Male,Core,92.9,92.9,100
FRA,2017,Health,All,Core,93.9,92.8,99.29693933
FRA,2017,Housing,All,Core,98.5,98.5,100
FRA,2017,Work,All,Core,99.5,99.5,100
FRA,2007,Education,All,HiY,81.8,78.9,95.96245459
FRA,2007,Education,Female,HiY,83.4,80.4,95.96245459
FRA,2007,Education,Male,HiY,79.7,76.9,95.96245459
FRA,2007,Health,All,HiY,91.7,90.9,99.51648195
FRA,2007,PISA_Average,All,HiY,71.9,66.1,91.92490918
FRA,2007,PISA_Average,Female,HiY,74.2,68.3,91.92490918
FRA,2007,PISA_Average,Male,HiY,68.6,63.0,91.92490918
FRA,2007,Work,All,HiY,67.5,66.3,98.51555105
FRA,2008,Education,All,HiY,81.8,78.9,95.96245459
FRA,2008,Education,Female,HiY,83.4,80.4,95.96245459
FRA,2008,Education,Male,HiY,79.7,76.9,95.96245459
FRA,2008,Health,All,HiY,91.7,90.9,99.51501264
FRA,2008,PISA_Average,All,HiY,71.9,66.1,91.92490918
FRA,2008,PISA_Average,Female,HiY,74.2,68.3,91.92490918
FRA,2008,PISA_Average,Male,HiY,68.6,63.0,91.92490918
FRA,2008,Work,All,HiY,69.0,67.8,98.51457238
FRA,2009,Education,All,HiY,82.8,79.8,95.87922589
FRA,2009,Education,Female,HiY,84.5,81.4,95.87922589
FRA,2009,Education,Male,HiY,81.6,78.5,95.87922589
FRA,2009,Health,All,HiY,91.9,91.0,99.49813644
FRA,2009,PISA_Average,All,HiY,73.8,67.7,91.75845178
FRA,2009,PISA_Average,Female,HiY,76.3,70.0,91.75845178
FRA,2009,PISA_Average,Male,HiY,72.1,66.1,91.75845178
FRA,2009,Work,All,HiY,70.6,69.4,98.50321395
FRA,2010,Education,All,HiY,82.7,79.7,95.87922589
FRA,2010,Education,Female,HiY,84.4,81.3,95.87922589
FRA,2010,Education,Male,HiY,81.4,78.4,95.87922589
FRA,2010,Health,All,HiY,91.9,91.0,99.50527533
FRA,2010,PISA_Average,All,HiY,73.8,67.7,91.75845178
FRA,2010,PISA_Average,Female,HiY,76.3,70.0,91.75845178
FRA,2010,PISA_Average,Male,HiY,72.1,66.1,91.75845178
FRA,2010,Work,All,HiY,66.2,65.1,98.55593545
FRA,2011,Education,All,HiY,82.9,79.8,95.87922589
FRA,2011,Education,Female,HiY,84.6,81.5,95.87922589
FRA,2011,Education,Male,HiY,81.6,78.6,95.87922589
FRA,2011,Health,All,HiY,92.3,91.5,99.51352108
FRA,2011,PISA_Average,All,HiY,73.8,67.7,91.75845178
FRA,2011,PISA_Average,Female,HiY,76.3,70.0,91.75845178
FRA,2011,PISA_Average,Male,HiY,72.1,66.1,91.75845178
FRA,2011,Work,All,HiY,65.4,64.3,98.56146736
FRA,2012,Education,All,HiY,83.3,80.3,96.00403887
FRA,2012,Education,Female,HiY,85.0,82.0,96.00403887
FRA,2012,Education,Male,HiY,81.8,78.9,96.00403887
FRA,2012,Health,All,HiY,91.4,90.5,99.51268898
FRA,2012,PISA_Average,All,HiY,74.2,68.3,92.00807775
FRA,2012,PISA_Average,Female,HiY,76.9,70.9,92.00807775
FRA,2012,PISA_Average,Male,HiY,72.0,66.2,92.00807775
FRA,2012,Work,All,HiY,67.3,66.1,98.62044968
FRA,2013,Education,All,HiY,83.4,80.4,96.00403887
FRA,2013,Education,Female,HiY,85.1,82.1,96.00403887
FRA,2013,Education,Male,HiY,81.9,79.0,96.00403887
FRA,2013,Health,All,HiY,91.6,90.7,99.51297995
FRA,2013,PISA_Average,All,HiY,74.2,68.3,92.00807775
FRA,2013,PISA_Average,Female,HiY,76.9,70.9,92.00807775
FRA,2013,PISA_Average,Male,HiY,72.0,66.2,92.00807775
FRA,2013,Work,All,HiY,68.3,67.2,98.62298172
FRA,2014,Education,All,HiY,83.1,80.2,96.00403887
FRA,2014,Education,Female,HiY,84.9,81.9,96.00403887
FRA,2014,Education,Male,HiY,81.6,78.7,96.00403887
FRA,2014,Health,All,HiY,91.7,90.8,99.51526643
FRA,2014,PISA_Average,All,HiY,74.2,68.3,92.00807775
FRA,2014,PISA_Average,Female,HiY,76.9,70.9,92.00807775
FRA,2014,PISA_Average,Male,HiY,72.0,66.2,92.00807775
FRA,2014,Work,All,HiY,66.7,65.6,98.64287901
FRA,2015,Education,All,HiY,82.5,79.6,96.05454073
FRA,2015,Education,Female,HiY,83.6,80.7,96.05454073
FRA,2015,Education,Male,HiY,81.2,78.4,96.05454073
FRA,2015,Food,All,HiY,95.1,93.3,98.54435111
FRA,2015,Health,All,HiY,91.5,90.6,99.5185885
FRA,2015,Housing,All,HiY,84.9,84.7,99.82223375
FRA,2015,PISA_Average,All,HiY,72.3,66.6,92.10908146
FRA,2015,PISA_Average,Female,HiY,73.6,67.9,92.10908146
FRA,2015,PISA_Average,Male,HiY,70.5,64.9,92.10908146
FRA,2015,SER_Average,All,HiY,84.1,82.7,98.5223005
FRA,2015,Work,All,HiY,66.5,65.4,98.6717884
FRA,2016,Education,All,HiY,82.7,79.8,96.05454073
FRA,2016,Education,Female,HiY,83.8,80.9,96.05454073
FRA,2016,Education,Male,HiY,81.4,78.6,96.05454073
FRA,2016,Food,All,HiY,95.8,94.0,98.55449748
FRA,2016,Health,All,HiY,91.7,90.8,99.52189132
FRA,2016,Housing,All,HiY,84.6,84.5,99.84326511
FRA,2016,PISA_Average,All,HiY,72.3,66.6,92.10908146
FRA,2016,PISA_Average,Female,HiY,73.6,67.9,92.10908146
